key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
176,"magna rouleur magitek",0,"magna rouleurs magitek",0,0,1,0,0,"ModelChara#2361",2,"",45,15,15,1,2,"MountCustomize#71","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MagunarodersWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MagunarodersBye",20,10,False,True,0,0,0,0,133,"ui/icon/004000/004133.tex",10050,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
177,"gros chocobo noir",0,"gros chocobos noirs",0,0,1,0,0,"ModelChara#2385",2,"",45,0,15,1,0,"MountCustomize#0","music/ffxiv/BGM_Ride_DEBUChocobo.scd","SE_Bt_Etc_DebuCyokoboWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_DebuCyokoboBye",20,10,True,False,0,0,0,0,134,"ui/icon/004000/004134.tex",303,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,23,37,False,37,False
178,"Eldthurs",0,"Eldthurs",0,1,1,0,1,"ModelChara#2437",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_FireIetyWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FireIetyBye",15,9,False,True,0,0,0,0,135,"ui/icon/004000/004137.tex",1070,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,19,39,False,40,False
179,"magna rouleur magitek plus",0,"magna rouleurs magitek plus",0,0,1,0,0,"ModelChara#2467",2,"",45,15,15,1,2,"MountCustomize#71","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MagunarodersWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MagunarodersBye",20,10,False,True,0,0,0,0,137,"ui/icon/004000/004139.tex",10051,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
180,"pampa emperador",0,"pampas emperadores",0,0,1,0,0,"ModelChara#2406",2,"",45,15,15,1,2,"MountCustomize#73","music/ffxiv/BGM_Ride_GS01.scd","SE_Bt_Etc_SabotenderWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SabotenderBye",20,10,False,True,0,0,0,0,138,"ui/icon/004000/004140.tex",1080,100,False,9,3,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,17,37,False,37,False
181,"kamuy à neuf queues",0,"kamuy à neuf queues",0,0,1,0,0,"ModelChara#2526",2,"",45,15,70,1,2,"MountCustomize#17","music/ffxiv/BGM_Ride_Kyubi.scd","SE_Bt_Etc_KyuubiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_KyuubiBye",20,10,False,True,0,0,0,0,139,"ui/icon/004000/004141.tex",30250,65,False,0,6,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,21,41,False,42,False
182,"kamuy de l'est",0,"kamuy de l'est",0,0,1,0,0,"ModelChara#2452",2,"",45,85,85,1,0,"MountCustomize#44","music/ffxiv/BGM_Ride_Seiryu.scd","SE_Bt_Etc_InugamiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_InugamiBye",20,10,False,True,0,0,0,0,140,"ui/icon/004000/004142.tex",30206,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,42,False
183,"tigre de guerre",0,"tigres de guerre",0,0,1,0,0,"ModelChara#2465",2,"",45,15,65,1,2,"MountCustomize#48","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ToraWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ToraBye",20,10,False,True,0,0,0,0,141,"ui/icon/004000/004143.tex",3360,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,42,False
184,"hirondelle d'Eurêka",0,"hirondelles d'Eurêka",0,1,1,1,0,"ModelChara#2468",2,"",45,15,15,5,2,"MountCustomize#45","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_UmiushiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_UmiushiBye",20,10,False,True,0,0,0,0,142,"ui/icon/004000/004144.tex",7070,30,False,9,3,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,9,19,41,False,40,False
185,"vengeur magitek anti-froid",0,"vengeurs magitek anti-froid",0,0,1,0,0,"ModelChara#2466",2,"",45,15,70,1,0,"MountCustomize#53","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_MekagoriraWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_MekagoriraBye",20,10,False,True,0,0,0,0,143,"ui/icon/004000/004145.tex",10091,100,False,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,23,41,False,40,False
186,"demi-Ozma",0,"demi-Ozma",0,0,1,0,0,"ModelChara#2409",2,"",45,15,15,7,0,"MountCustomize#72","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_OzmanWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_OzmaBye",0,10,False,True,0,0,0,0,144,"ui/icon/004000/004146.tex",11030,100,False,0,0,100,0,"MountAction#0",True,False,False,False,False,0,0,False,False,0,0,39,False,38,False
187,"amaro",0,"amaros",0,1,1,0,0,"ModelChara#2539",2,"",45,50,50,1,2,"MountCustomize#74","music/ffxiv/BGM_Ride_Amaro.scd","SE_Bt_Etc_RakudaDragoneWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RakudaDragoneBye",20,20,False,True,0,65537,65537,0,153,"ui/icon/004000/004156.tex",1090,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,19,39,False,40,False
188,"aéroglisseur",0,"aéroglisseurs",0,1,1,0,0,"ModelChara#2458",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Eden.scd","SE_Bt_Etc_HoverWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_HoverBye",0,10,True,True,0,0,0,0,145,"ui/icon/004000/004149.tex",11040,100,False,0,0,60,3,"MountAction#0",True,False,False,False,False,0,0,False,False,8,18,37,False,37,False
189,"dragon pixie",0,"dragons pixie",0,0,1,0,0,"ModelChara#2482",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Titania.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,146,"ui/icon/004000/004148.tex",30300,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
190,"tricératops",0,"tricératops",0,0,1,0,0,"ModelChara#2536",2,"",45,70,70,1,2,"MountCustomize#77","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TorikeratopusuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TorikeratopusuBye",20,10,False,True,0,0,0,0,147,"ui/icon/004000/004150.tex",3370,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,19,51,False,50,False
191,"grenouilleur M",0,"grenouilleurs M",0,0,1,0,0,"ModelChara#2608",2,"",45,15,15,1,2,"MountCustomize#75","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DowarfWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DowarfBye",0,10,False,True,0,0,0,0,148,"ui/icon/004000/004151.tex",10110,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,20,41,False,44,False
192,"dragon immaculé",0,"dragon immaculé",0,0,1,0,0,"ModelChara#2584",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Innocence.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,149,"ui/icon/004000/004153.tex",30301,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
193,"lit magique",0,"lits magiques",0,0,1,0,0,"ModelChara#2646",2,"",45,85,85,1,2,"MountCustomize#41","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ShroudBedWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ShroudBedBye",0,10,False,False,0,0,0,0,150,"ui/icon/004000/004152.tex",16090,100,False,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,8,18,37,False,37,False
194,"ahriman du Cirque",0,"ahrimans du Cirque",0,1,1,0,0,"ModelChara#2645",2,"",45,15,70,1,2,"MountCustomize#4","music/ffxiv/BGM_Ride_Broom.scd","SE_Bt_Etc_AhrimanWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_AhrimanBye",20,10,False,True,0,0,0,0,151,"ui/icon/004000/004154.tex",5001,100,False,0,0,50,0,"MountAction#43",True,True,False,False,False,0,0,False,False,19,23,37,False,52,False
195,"nuage magique doré",0,"nuages magiques dorés",0,0,1,0,0,"ModelChara#2703",2,"",45,15,15,1,2,"MountCustomize#30","music/ffxiv/BGM_Ride_Kgreen.scd","SE_Bt_Etc_KintounWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_KintounBye",20,20,False,True,0,0,0,0,152,"ui/icon/004000/004155.tex",16011,100,False,0,0,70,0,"MountAction#0",True,False,False,False,False,0,0,False,False,16,19,37,False,52,False
196,"",0,"",0,0,1,0,0,"ModelChara#2539",2,"",45,50,50,1,2,"MountCustomize#74","music/ffxiv/BGM_Ride_Amaro.scd","SE_Bt_Etc_RakudaDragoneWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RakudaDragoneBye",20,20,False,True,0,65537,65537,0,-1,,0,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,19,39,False,40,False
197,"tigre de combat",0,"tigres de combat",0,0,1,0,0,"ModelChara#2733",2,"",45,15,65,1,2,"MountCustomize#48","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ToraWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ToraBye",20,10,False,True,0,0,0,0,154,"ui/icon/004000/004157.tex",3361,100,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,42,False
198,"",0,"",0,0,1,0,0,"ModelChara#2539",2,"",45,50,50,1,2,"MountCustomize#74","music/ffxiv/BGM_Ride_Amaro.scd","SE_Bt_Etc_RakudaDragoneWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RakudaDragoneBye",20,20,False,True,0,65537,65537,0,-1,,0,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,19,39,False,40,False
199,"",0,"",0,0,1,0,0,"ModelChara#2645",2,"",45,15,70,1,2,"MountCustomize#4","music/ffxiv/BGM_Ride_Broom.scd","SE_Bt_Etc_AhrimanWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_AhrimanBye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,50,0,"MountAction#42",True,False,False,False,False,0,0,False,False,19,23,37,False,52,False
200,"morbol",0,"morbols",0,0,1,0,0,"ModelChara#2752",2,"",45,85,85,1,2,"MountCustomize#80","music/ffxiv/BGM_Ride_AOZ.scd","SE_Bt_Etc_MolbolWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_MolbolBye",20,10,False,True,0,0,0,0,155,"ui/icon/004000/004158.tex",4510,100,False,0,0,60,0,"MountAction#46",False,True,False,False,False,80,80,False,False,31,20,37,False,37,False
201,"porxie potelé",0,"porxies potelés",0,0,1,0,0,"ModelChara#2760",2,"",45,50,50,1,2,"MountCustomize#81","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_FairyOakWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FairyOakBye",20,10,False,True,0,0,0,0,156,"ui/icon/004000/004159.tex",5040,100,False,0,0,60,0,"MountAction#45",True,True,False,False,False,0,0,False,False,18,21,43,False,42,False
202,"Epimetheus",0,"Epimetheus",0,1,1,0,0,"ModelChara#2761",2,"",45,15,15,1,2,"MountCustomize#79","music/ffxiv/BGM_Ride_Feast.scd","SE_Bt_Etc_PrometeusWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_PrometeusBye",0,10,False,True,0,0,0,0,157,"ui/icon/004000/004160.tex",10060,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,20,41,False,44,False
203,"Menoetius",0,"Menoetius",0,0,1,0,0,"ModelChara#2762",2,"",45,15,15,1,2,"MountCustomize#79","music/ffxiv/BGM_Ride_Feast.scd","SE_Bt_Etc_PrometeusWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_PrometeusBye",0,10,False,True,0,0,0,0,158,"ui/icon/004000/004161.tex",10061,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,20,41,False,44,False
204,"constructeur 07",0,"constructeurs 07",0,0,1,0,0,"ModelChara#2771",2,"",45,15,15,1,2,"MountCustomize#82","music/ffxiv/BGM_Ride_Frontline.scd","SE_Bt_Etc_KoboldGolemWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_KoboldGolemBye",0,10,False,False,0,0,0,0,159,"ui/icon/004000/004162.tex",10120,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,21,37,False,37,False
205,"dragon ombragé",0,"dragons ombragés",0,0,1,0,0,"ModelChara#2772",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Hades.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,160,"ui/icon/004000/004163.tex",30302,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
206,"spriggan porte-pierre",0,"spriggans porte-pierre",0,0,1,0,0,"ModelChara#2717",2,"",45,15,15,1,2,"MountCustomize#78","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_SpriganWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SpriganBye",20,10,False,True,0,0,0,0,161,"ui/icon/004000/004164.tex",1100,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,18,39,False,40,False
207,"Réticence pardonnée",0,"Réticences pardonnées",0,0,1,1,0,"ModelChara#2728",2,"",45,85,85,1,2,"MountCustomize#83","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_YonsokuTenshiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YonsokuTenshiBye",20,10,False,True,0,0,0,0,162,"ui/icon/004000/004165.tex",3380,100,False,9,3,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,19,41,False,40,False
208,"dhalmel",0,"dhalmels",0,0,1,0,0,"ModelChara#2726",2,"",45,85,85,1,2,"MountCustomize#84","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DhalmelWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DhalmelBye",20,10,False,True,0,0,0,0,163,"ui/icon/004000/004166.tex",3390,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,18,41,False,40,False
209,"karakul albinos",0,"karakuls albinos",0,0,1,0,0,"ModelChara#2798",2,"",45,85,85,1,2,"MountCustomize#85","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_SheepWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SheepBye",20,10,False,True,0,0,0,0,164,"ui/icon/004000/004167.tex",3400,100,False,9,3,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,40,False
210,"",0,"",0,0,1,0,0,"ModelChara#2760",2,"",45,50,50,1,2,"MountCustomize#81","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_FairyOakWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FairyOakBye",20,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#44",False,False,False,False,False,0,0,False,False,18,21,43,False,42,False
211,"ufiti",0,"ufitis",0,1,1,0,0,"ModelChara#2838",2,"",45,85,85,1,2,"MountCustomize#53","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_GorilaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GorilaBye",20,10,False,True,0,0,0,0,165,"ui/icon/004000/004168.tex",1110,100,False,12,3,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,0,23,41,False,40,False
212,"deinonychus",0,"deinonychus",0,0,1,0,0,"ModelChara#2725",2,"",45,70,70,1,2,"MountCustomize#101","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_RaptorWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_RaptorBye",20,10,False,True,0,0,0,0,199,"ui/icon/004000/004208.tex",1120,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,19,41,False,40,False
213,"bâtisseur n°14",0,"bâtisseurs n°14",0,0,1,0,0,"ModelChara#2727",2,"",45,15,15,1,2,"MountCustomize#86","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_Labor8Whistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_Labor8Bye",0,10,False,True,0,0,0,0,166,"ui/icon/004000/004175.tex",10130,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,60,False,False,0,21,37,False,37,False
214,"paon roi",0,"paons rois",0,0,1,0,0,"ModelChara#2799",2,"",45,15,50,1,2,"MountCustomize#87","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_PeacockWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_PeacockBye",20,10,False,True,0,0,0,0,167,"ui/icon/004000/004176.tex",1130,100,False,0,0,60,0,"MountAction#47",False,True,False,False,False,80,80,False,False,8,21,41,False,40,False
215,"jarre du Serpent marin",0,"jarres du Serpent marin",0,0,1,0,0,"ModelChara#2861",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TsuchinokoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TsuchinokoBye",0,10,False,True,0,0,0,0,168,"ui/icon/004000/004174.tex",7080,100,False,0,0,60,0,"MountAction#49",True,True,False,False,False,80,80,False,False,18,20,39,False,38,False
216,"ptéranodon",0,"ptéranodons",0,0,1,0,0,"ModelChara#2862",2,"",45,15,70,1,2,"MountCustomize#88","music/ffxiv/BGM_Ride_Hukko01.scd","SE_Bt_Etc_PteranodonWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_PteranodonBye",20,10,False,True,0,0,0,0,169,"ui/icon/004000/004169.tex",5050,100,False,0,0,40,0,"MountAction#0",True,False,False,False,False,80,80,False,False,18,22,41,False,40,False
217,"dragon rubis",0,"dragons rubis",0,0,1,0,0,"ModelChara#2863",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_Ruby.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,170,"ui/icon/004000/004170.tex",30303,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
218,"hybodus",0,"hybodus",0,0,1,0,0,"ModelChara#2900",2,"",45,15,15,1,2,"MountCustomize#89","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_SharkWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SharkBye",20,20,False,False,0,0,0,0,171,"ui/icon/004000/004171.tex",7090,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,18,19,39,False,38,False
219,"Ramuh",0,"Ramuh",0,0,1,0,1,"ModelChara#2901",2,"",45,85,85,1,2,"MountCustomize#90","music/ffxiv/BGM_Ride_Eden02.scd","SE_Bt_Etc_1stRamuhWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_1stRamuhBye",20,20,False,True,0,0,0,0,172,"ui/icon/004000/004172.tex",7100,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,8,18,37,False,37,False
220,"Carbuncle rubellite",0,"Carbuncles rubellite",0,0,1,0,1,"ModelChara#2913",2,"",45,70,70,1,2,"MountCustomize#51","music/ffxiv/BGM_Ride_Kyellow.scd","SE_Bt_Etc_CarbuncleWhistle","SE_Bt_Etc_HarpieWhistle_only","SE_Bt_Etc_CarbuncleBye",20,10,False,True,0,0,0,0,173,"ui/icon/004000/004173.tex",3332,120,False,0,0,50,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,21,41,False,40,False
221,"",0,"",0,0,1,0,0,"ModelChara#2861",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_TsuchinokoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TsuchinokoBye",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,60,0,"MountAction#48",False,False,False,False,False,80,80,False,False,18,20,39,False,38,False
222,"chococaravane",0,"chococaravanes",0,0,1,1,0,"ModelChara#2949",2,"",5,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_Ride_Chocobo.scd","SE_Bt_Etc_CCarriageWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_CCarriageBye",20,10,False,True,0,0,0,0,175,"ui/icon/004000/004177.tex",210,100,False,0,0,60,3,"MountAction#0",False,False,False,False,False,80,80,False,False,8,17,37,False,37,False
223,"automatank",0,"automatanks",0,1,1,0,0,"ModelChara#2950",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DTankWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_DTankBye",0,10,False,True,0,0,0,0,176,"ui/icon/004000/004178.tex",10140,100,False,0,0,100,0,"MountAction#51",False,True,False,False,False,80,80,False,False,0,18,37,False,37,False
224,"Gabriel α",0,"Gabriel α",0,0,1,0,1,"ModelChara#2951",2,"",45,15,15,1,2,"MountCustomize#91","music/ffxiv/BGM_Ride_MYC01.scd","SE_Bt_Etc_ZeroGabrielWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_ZeroGabrieBye",0,10,False,False,0,0,0,0,177,"ui/icon/004000/004179.tex",11050,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,17,21,59,False,37,False
225,"mégalotragus",0,"mégalotragus",0,0,1,0,0,"ModelChara#2952",2,"",45,85,85,1,2,"MountCustomize#92","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_GazelleWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GazelleBye",20,10,False,True,0,0,0,0,178,"ui/icon/004000/004180.tex",3410,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,19,39,False,40,False
226,"dragon de la Lumière",0,"dragons de la Lumière",0,0,1,0,0,"ModelChara#2976",2,"",45,15,50,1,2,"MountCustomize#76","music/ffxiv/BGM_Ride_WOL.scd","SE_Bt_Etc_BanshinryuuWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_BanshinryuuBye",20,20,False,True,0,0,0,0,179,"ui/icon/004000/004181.tex",30304,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,0,0,False,False,8,22,41,False,42,False
227,"",0,"",0,0,1,0,0,"ModelChara#2950",2,"",45,15,15,1,2,"MountCustomize#0","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_DTankWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_DTankBye",0,10,False,True,0,0,0,0,-1,,0,100,False,0,0,100,0,"MountAction#50",False,False,False,False,False,80,80,False,False,0,18,37,False,37,False
228,"fauteuil Jibanyan",0,"fauteuils Jibanyan",0,0,1,0,0,"ModelChara#2974",2,"",45,15,15,1,2,"MountCustomize#94","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_YKWChairWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_YKWChairBye",0,10,False,True,0,0,0,0,180,"ui/icon/004000/004182.tex",40502,100,False,0,0,60,0,"MountAction#0",True,False,False,False,False,80,80,False,False,17,19,41,False,40,False
229,"transporteur magitek amélioré",0,"transporteurs magitek améliorés",0,0,1,0,0,"ModelChara#3005",2,"",45,15,15,1,2,"MountCustomize#63","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_HakaseIsuWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_HakaseIsuBye",0,10,False,True,0,0,0,0,181,"ui/icon/004000/004183.tex",10032,100,False,0,0,50,0,"MountAction#0",True,False,False,False,False,0,0,False,False,17,19,39,False,38,False
230,"Ehll Tou",0,"Ehll Tou",0,1,1,1,1,"ModelChara#2975",2,"",45,15,50,1,2,"MountCustomize#93","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_ErtoWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_ErtoBye",20,20,False,True,0,0,0,0,182,"ui/icon/004000/004184.tex",1140,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,20,41,False,40,False
231,"Incitatus",0,"Incitatus",0,1,1,0,1,"ModelChara#3006",2,"",45,70,70,1,2,"MountCustomize#5","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_UnicornWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_UnicornBye",20,10,False,True,0,0,0,0,183,"ui/icon/004000/004185.tex",30010,65,False,0,0,70,0,"MountAction#0",False,False,False,False,False,0,0,False,False,9,19,41,False,40,False
232,"bonhomme de neige",0,"bonhommes de neige",0,0,1,0,0,"ModelChara#3043",2,"",45,15,15,1,2,"MountCustomize#96","music/ffxiv/BGM_EX1_Ride_FlyingMount.scd","SE_Bt_Etc_SnowmanWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_SnowmanBye",0,10,False,False,0,0,0,0,174,"ui/icon/004000/004186.tex",15010,100,False,0,0,60,0,"MountAction#0",False,False,False,False,False,80,80,False,False,8,19,37,False,37,False
